Date,NR,WR,SR,ER,NER,Total
2022-06-07,110.0,52.0,97.0,5.3,0.5,266
2022-06-08,109.0,53.0,106.0,4.6,0.5,273
2022-06-09,112.0,53.0,113.0,5.4,0.4,284
2022-06-10,109.0,52.0,106.0,6.3,0.5,273
2022-06-11,114.0,47.0,111.0,5.3,0.6,277
2022-06-12,114.0,42.0,110.0,5.7,0.4,273
2022-06-13,97.0,41.0,104.0,5.7,0.2,249
2022-06-14,93.0,50.0,114.0,5.5,0.2,263
2022-06-15,114.0,46.0,87.0,5.5,0.2,254
2022-06-16,109.0,45.0,103.0,4.1,0.2,261
2022-06-17,110.0,48.0,96.0,4.6,0.2,259
2022-06-18,83.0,44.0,93.0,4.3,0.2,225
2022-06-19,88.0,42.0,116.0,6.2,0.4,252
2022-06-20,93.0,46.0,101.0,5.2,0.6,245
2022-06-21,67.0,47.0,90.0,5.3,0.6,209
2022-06-22,103.0,46.0,96.0,5.4,2.4,254
2022-06-23,110.0,45.0,103.0,5.6,1.9,265
2022-06-24,112.0,48.0,106.0,4.1,0.5,270
2022-06-25,115.0,47.0,82.0,4.2,0.6,249
2022-06-26,117.0,46.0,92.0,4.7,0.6,260
2022-06-27,109.0,36.0,86.0,5.1,0.5,237
2022-06-28,108.0,42.0,86.0,5.2,0.2,241
2022-06-29,102.0,40.0,103.0,5.1,0.3,251
2022-06-30,101.0,35.0,95.0,5.2,0.5,236
2022-07-01,63.0,38.0,99.0,5.5,0.6,206
2022-07-02,57.0,36.0,96.0,5.1,0.7,194
2022-07-03,65.0,42.0,86.0,4.2,0.6,198
2022-07-04,87.0,37.0,81.0,5.3,0.6,211
2022-07-05,106.0,34.0,74.0,5.3,0.7,220
2022-07-06,107.0,37.0,61.0,5.1,0.0,210
2022-07-07,93.0,34.0,69.0,4.6,0.8,201
2022-07-08,104.0,29.0,60.0,4.7,0.4,198
2022-07-09,101.0,32.0,57.0,4.6,0.8,195
2022-07-10,86.0,33.0,58.0,4.8,0.7,183
2022-07-11,102.0,28.0,56.0,4.4,0.6,191
2022-07-12,109.0,28.0,66.0,4.3,0.7,208
2022-07-13,104.0,31.0,59.0,4.5,0.8,199
2022-07-14,90.0,31.0,80.0,4.4,0.8,206
2022-07-15,74.0,32.0,88.0,4.6,0.7,199
2022-07-16,91.0,40.0,85.0,4.4,0.8,220
2022-07-17,83.0,40.0,77.0,4.4,0.6,205
2022-07-18,92.0,28.0,70.0,4.5,0.8,195
2022-07-19,93.0,26.0,101.0,4.5,0.5,226
2022-07-20,110.0,36.0,107.0,4.2,0.6,258
2022-07-21,86.0,38.0,92.0,4.0,0.5,220
2022-07-22,81.0,36.0,66.0,4.2,0.7,189
2022-07-23,76.0,29.0,71.0,4.5,0.7,182
2022-07-24,96.0,24.0,84.0,4.3,0.6,208
2022-07-25,89.0,29.0,98.0,4.5,0.5,221
2022-07-26,60.0,25.0,66.0,4.7,0.4,156
2022-07-27,56.0,38.0,94.0,5.0,0.6,194
2022-07-28,68.0,43.0,105.0,4.5,0.6,221
2022-07-29,94.0,43.0,103.0,4.5,0.6,244
2022-07-30,90.0,41.0,103.0,4.6,0.5,240
2022-07-31,100.0,42.0,102.0,4.4,0.3,249
2022-08-01,82.0,40.0,92.0,4.7,0.5,219
2022-08-02,102.0,37.0,93.0,4.4,0.7,237
2022-08-03,102.0,41.0,79.0,4.6,0.6,226
2022-08-04,85.0,36.0,69.0,4.8,0.8,196
2022-08-05,88.0,35.0,76.0,4.7,0.7,204
2022-08-06,95.0,38.0,83.0,4.2,0.7,220
2022-08-07,85.0,37.0,76.0,4.0,0.7,203
2022-08-08,91.0,34.0,63.0,4.2,0.9,192
2022-08-09,116.0,34.0,76.0,3.9,0.7,231
2022-08-10,118.0,34.0,92.0,3.9,0.5,249
2022-08-11,98.0,25.0,97.0,4.0,0.9,225
2022-08-12,85.0,36.0,96.0,4.3,0.9,223
2022-08-13,59.0,39.0,91.0,4.0,0.4,193
2022-08-14,97.0,36.0,71.0,3.8,0.4,208
2022-08-15,83.0,24.0,85.0,4.0,0.5,197
2022-08-16,95.0,23.0,114.0,4.9,0.8,237
2022-08-17,63.0,30.0,116.0,4.7,0.7,214
2022-08-18,78.0,41.0,108.0,4.9,0.7,232
2022-08-19,97.0,39.0,97.0,4.0,0.9,238
2022-08-20,83.0,34.0,96.0,3.9,0.8,218
2022-08-21,97.0,32.0,100.0,4.3,0.9,235
2022-08-22,98.0,30.0,95.0,4.8,0.8,229
2022-08-23,92.0,28.0,103.0,5.3,0.6,229
2022-08-24,80.0,38.0,90.0,4.7,0.9,214
2022-08-25,87.0,41.0,97.0,5.0,0.7,232
2022-08-26,101.0,47.0,84.0,4.8,0.8,237
2022-08-27,111.0,48.0,91.0,4.9,0.5,255
2022-08-28,104.0,45.0,94.0,4.3,0.3,247
2022-08-29,109.0,38.0,77.0,4.9,0.6,229
2022-08-30,105.0,45.0,97.0,4.9,0.6,253
2022-08-31,116.0,46.0,98.0,4.9,0.5,265
2022-09-01,120.0,35.0,141.0,5.1,0.5,301
2022-09-02,120.0,44.0,102.0,4.8,0.6,273
2022-09-03,128.0,47.0,109.0,4.5,0.7,289
2022-09-04,116.0,43.0,96.0,4.8,0.6,261
2022-09-05,116.0,45.0,101.0,4.9,0.7,268
2022-09-06,113.0,47.0,105.0,4.7,0.7,270
2022-09-07,118.0,48.0,92.0,4.9,0.8,264
2022-09-08,115.0,46.0,73.0,2.0,0.7,236
2022-09-09,110.0,47.0,90.0,4.7,0.7,252
2022-09-10,105.0,42.0,77.0,4.2,0.9,229
2022-09-11,108.0,42.0,73.0,4.4,1.0,229
2022-09-12,95.0,34.0,89.0,4.6,0.6,223
2022-09-13,106.0,35.0,91.0,4.1,0.6,237
2022-09-14,98.0,34.0,98.0,4.7,0.7,236
2022-09-15,104.0,27.0,99.0,4.8,0.6,236
2022-09-16,115.0,40.0,100.0,5.0,0.7,261
2022-09-17,112.0,47.0,111.0,4.7,0.7,275
2022-09-18,119.0,50.0,108.0,4.5,0.8,282
2022-09-19,119.0,43.0,96.0,4.5,0.8,264
2022-09-20,115.0,46.0,97.0,3.8,0.7,262
2022-09-21,110.0,46.0,105.0,4.5,0.5,266
2022-09-22,109.0,43.0,110.0,4.5,0.6,266
2022-09-23,107.0,39.0,115.0,4.7,0.7,267
2022-09-24,102.0,47.0,116.0,4.8,0.6,270
2022-09-25,106.0,49.0,115.0,4.8,0.4,276
2022-09-26,111.0,44.0,75.0,5.0,0.7,235
2022-09-27,118.0,47.0,96.0,5.1,0.7,268
2022-09-28,118.0,46.0,88.0,5.3,0.8,259
2022-09-29,120.0,52.0,76.0,4.7,0.6,253
2022-09-30,118.0,54.0,64.0,5.0,0.9,242
2022-10-01,123.0,54.0,73.0,5.3,0.9,256
2022-10-02,125.0,53.0,93.0,5.7,0.6,276
2022-10-03,126.0,51.0,107.0,4.4,0.3,289
2022-10-04,119.0,51.0,88.0,3.7,0.7,262
2022-10-05,118.0,48.0,79.0,4.7,0.6,250
2022-10-06,117.0,32.0,53.0,4.2,0.9,207
2022-10-07,108.0,34.0,82.0,5.0,0.7,231
2022-10-08,95.0,39.0,104.0,4.8,0.6,244
2022-10-09,111.0,44.0,66.0,4.7,0.4,226
2022-10-10,106.0,44.0,72.0,5.2,0.6,228
2022-10-11,113.0,45.0,86.0,4.6,0.5,249
2022-10-12,114.0,46.0,81.0,4.5,0.4,246
2022-10-13,117.0,53.0,85.0,5.0,0.5,261
2022-10-14,119.0,52.0,93.0,5.4,0.7,271
2022-10-15,118.0,56.0,84.0,5.5,0.8,265
2022-10-16,118.0,51.0,87.0,5.6,0.9,262
2022-10-17,118.0,52.0,91.0,4.7,0.8,267
2022-10-18,115.0,50.0,97.0,4.9,0.8,266
2022-10-19,115.0,55.0,95.0,5.0,0.9,271
2022-10-20,114.0,48.0,97.0,5.1,0.9,265
2022-10-21,110.0,48.0,94.0,5.0,1.0,258
2022-10-22,111.0,52.0,107.0,5.6,0.9,277
2022-10-23,112.0,54.0,116.0,6.1,0.5,288
2022-10-24,113.0,54.0,109.0,5.8,0.2,282
2022-10-25,111.0,55.0,121.0,5.5,0.2,292
2022-10-26,111.0,55.0,118.0,5.6,0.5,289
2022-10-27,108.0,52.0,106.0,5.2,0.7,273
2022-10-28,107.0,54.0,94.0,4.7,0.8,260
2022-10-29,105.0,49.0,100.0,5.3,1.0,261
2022-10-30,110.0,52.0,85.0,5.6,0.9,254
2022-10-31,110.0,50.0,114.0,5.0,0.9,280
